iter	RMSE
159	0.1001597717
160	0.1000432169
161	0.09981043763
162	0.09968445584
163	0.09949316424
164	0.09941118053
165	0.09914690086
166	0.09898410548
167	0.09880069804
168	0.09859390955
169	0.09846048948
170	0.09837578712
171	0.09827089164
172	0.09813639291
173	0.0979038186
174	0.09773331332
175	0.09749374356
176	0.09739174747
177	0.09731672727
178	0.09724102508
179	0.09714628969
180	0.09697615276
181	0.09681940344
182	0.09667831666
183	0.09654285357
184	0.09633157648
185	0.09621551075
186	0.09609682041
187	0.09602853214
188	0.09593198184
189	0.09573586833
190	0.09558689173
191	0.09546942959
192	0.09528634145
193	0.09508353616
194	0.09494326524
195	0.09488207889
196	0.09465762193
197	0.09444184611
198	0.09427804247
199	0.09411210071
200	0.09394528938
201	0.09384146514
202	0.09367724934
203	0.09356100029
204	0.09349332994
205	0.09338121793
206	0.09317072502
207	0.09296105846
208	0.09289207722
209	0.09280608005
210	0.09268348354
211	0.09254415473
212	0.09235814657
213	0.09219949031
214	0.09212097352
215	0.09194521938
216	0.09190658121
217	0.09172779973
218	0.09156775459
219	0.09143140954
220	0.09136802193
221	0.09123269082
222	0.09110040364
223	0.09092613884
224	0.09085814372
225	0.09068465515
226	0.09054189866
227	0.09048939215
228	0.09032566529
229	0.09009828153
230	0.08997228327
231	0.08981237201
232	0.08966059163
233	0.08953990178
234	0.08936237794
235	0.08913994411
236	0.08900519573
237	0.08881119256
238	0.08864284092
239	0.08853914811
240	0.08834897582
241	0.08814734387
242	0.08801653196
243	0.08788118618
244	0.08770076956
245	0.08753544188
246	0.08745847772
247	0.08734996407
248	0.08720295722
249	0.08710585245
250	0.08700377196
251	0.08694949069
252	0.08677512278
253	0.08670892795
254	0.08655129836
255	0.08648251639
256	0.08633941848
257	0.08626470015
258	0.08610578925
259	0.08607915352
260	0.08601452689
261	0.08592441577
262	0.0858908282
263	0.08584483477
264	0.08572062211
265	0.08553391196
266	0.08545633398
267	0.08532377852
268	0.08527376096
269	0.08517064009
270	0.08513113607
271	0.08503604719
272	0.08492669684
273	0.08484713569
274	0.08465738358
275	0.08455919818
276	0.08438841756
277	0.08420236114
278	0.08405988652
279	0.08395298656
280	0.08387706221
281	0.0837891103
282	0.08362706115
283	0.08345329945
284	0.08327627925
285	0.08318450522
286	0.08304082472
287	0.08290800871
288	0.08282111752
289	0.08275479545
290	0.08270605644
291	0.08264091412
292	0.08248325519
293	0.08242921917
294	0.08237691171
295	0.08235330909
296	0.0822722683
297	0.08213071316
298	0.08197403722
299	0.08192628152
300	0.08189599464
301	0.08180021396
302	0.08174127452
303	0.08161242237
304	0.08144632178
305	0.08126378973
306	0.08122251099
307	0.08110536792
308	0.08102558209
309	0.08085727244
310	0.08077687933
311	0.08072439597
312	0.0805546698
313	0.08041695707
314	0.0802551121
315	0.08009548251
316	0.07997702083
317	0.07985007718
318	0.07983710156
319	0.07972470472
320	0.07963124412
321	0.07961394124
322	0.07958693573
323	0.07956057254
324	0.07944193456
325	0.07940428191
326	0.07938034539
327	0.07932916306
328	0.07920294015
329	0.07913781305
330	0.07899344766
331	0.07890443005
332	0.0788927461
333	0.07877511519
334	0.07861976523
335	0.07845652344
336	0.07835650564
337	0.07825342605
338	0.07823421701
339	0.07809109627
340	0.0780284258
341	0.07799973481
342	0.07790537008
343	0.07784108817
344	0.07781326991
345	0.07772807468
346	0.07763042372
347	0.07754662458
348	0.07738642607
349	0.07735359576
350	0.07724562542
351	0.07721076592
352	0.07707684859
353	0.07701640606
354	0.07693537749
355	0.07682840793
356	0.07668955918
357	0.07657631086
358	0.07651499052
359	0.07643406078
360	0.07632066338
361	0.07624923364
362	0.07622502979
363	0.07611277715
364	0.07601935704
365	0.07589046658
366	0.075762701
367	0.07574710739
368	0.07563615684
369	0.07561345079
370	0.07557664738
371	0.07552544645
372	0.07546995912
373	0.07535178121
374	0.07523418362
375	0.07516566826
376	0.0749880234
377	0.07482360793
378	0.0747568317
379	0.0747207741
380	0.07465582137
381	0.0746337104
382	0.07453135174
383	0.07438906429
384	0.07428652432
385	0.07422418923
386	0.07416261691
387	0.07398860135
388	0.07393904322
389	0.07380494742
390	0.07370518191
391	0.07357050093
392	0.0734998761
393	0.07346950946
394	0.07343258038
395	0.07326711036
396	0.07316961748
397	0.07309967377
398	0.0730030596
399	0.0728929295
400	0.07281719051
401	0.07268960174
402	0.07257746908
403	0.0724757196
404	0.07238192839
405	0.07235961959
406	0.07232714362
407	0.07221527942
408	0.07217879013
409	0.07203980276
410	0.07193562563
411	0.0717750063
412	0.0717189892
413	0.0716517489
414	0.07159371998
415	0.07141956972
416	0.07131226809
417	0.07122230466
418	0.07119634495
419	0.07114728426
420	0.07104756907
421	0.07095239439
422	0.07088824441
423	0.07077928482
424	0.0707330499
425	0.0706433093
426	0.07049976842
427	0.07041990298
428	0.07030413953
429	0.07024130475
430	0.07015535286
431	0.07004415455
432	0.06995865035
433	0.06980181654
434	0.06969491591
435	0.06961299232
436	0.06948155114
437	0.06940372257
438	0.06932128334
439	0.06919845184
440	0.06912777467
441	0.0691001735
442	0.06908199398
443	0.06892837609
444	0.06885157832
445	0.06883049013
446	0.0687444792
447	0.0686708902
448	0.06856799674
449	0.06853870669
450	0.06848382996
451	0.06839929093
452	0.06839032278
453	0.0682965513
454	0.06818990642
455	0.06817233234
456	0.06809033598
457	0.06800339653
458	0.06795440166
459	0.06782914534
460	0.06776817137
461	0.06768199255
462	0.06760598272
463	0.06757475695
464	0.06752001399
465	0.06739725561
466	0.06729913094
467	0.06714506775
468	0.06707245611
469	0.06696539185
470	0.06692855551
471	0.0668102925
472	0.06675092186
473	0.06667959205
474	0.06655588796
475	0.06649105789
476	0.06639963271
477	0.06629640481
478	0.06623842929
479	0.06620939942
480	0.06612042673
481	0.06600041222
482	0.06591569725
483	0.0657990452
484	0.06571068435
485	0.06564370556
486	0.06562421944
487	0.06556508771
488	0.06554850755
489	0.06545857912
490	0.0654442291
491	0.06533995258
492	0.0652825091
493	0.06521153989
494	0.06513330881
495	0.06502514712
496	0.06495607124
497	0.06489830229
498	0.06477897471
499	0.06472186094
500	0.06466168926
501	0.0646096107
502	0.06448440233
503	0.06440835059
504	0.06437512914
505	0.06431434207
506	0.06424514814
507	0.06419365029
508	0.06410534269
509	0.06404862516
510	0.06399358884
511	0.06393828063
512	0.06385220028
513	0.06384066995
514	0.06372500444
515	0.06362991529
516	0.06360942924
517	0.06352860728
518	0.06340810156
519	0.0633021619
520	0.06324700559
521	0.06316921976
522	0.06309539697
523	0.06305363077
524	0.06298162792
525	0.06290723097
526	0.06283199547
527	0.06267082701
528	0.06259849047
529	0.06256740232
530	0.06254207114
531	0.06244654877
532	0.06237380481
533	0.0623230457
534	0.06222515493
535	0.0621164965
536	0.06201367641
537	0.06197034702
538	0.06192638643
539	0.06187467572
540	0.06182566103
541	0.06175419413
542	0.06173547318
543	0.06166507873
544	0.06165030813
545	0.06159987874
546	0.06147676272
547	0.06141089677
548	0.0613343046
549	0.06126076362
550	0.06116858739
551	0.06108050461
552	0.06099994039
553	0.06098005513
554	0.06096689272
555	0.06094823062
556	0.0609305201
557	0.06080556149
558	0.06072576637
559	0.06070532914
560	0.06067920439
561	0.06060454578
562	0.0605346032
563	0.06048288005
564	0.06040112951
565	0.06031619671
566	0.0601996274
567	0.06014990544
568	0.06013725735
569	0.06009518533
570	0.06006732847
571	0.06005756103
572	0.05998713564
573	0.05996624632
574	0.05993514378
575	0.05982223619
576	0.05974547638
577	0.05969777684
578	0.05959279319
579	0.05954354064
580	0.0594907153
581	0.05944804817
582	0.05936254079
583	0.05931551434
584	0.05923987984
585	0.05917653146
586	0.05908829186
587	0.05901928204
588	0.05897057062
589	0.05890737604
590	0.05889915679
591	0.0588048879
592	0.05870524569
593	0.05865983083
594	0.05857897384
595	0.05846993917
596	0.05840311406
597	0.05833732228
598	0.0582603355
599	0.05823688701
600	0.05813889564
601	0.05813308709
602	0.05804627599
603	0.05799204177
604	0.05794159748
605	0.05789462945
606	0.05778715635
607	0.05773175875
608	0.05767480479
609	0.05763707464
610	0.05757784431
611	0.0575622901
612	0.05751516522
613	0.05747876022
614	0.05740350672
615	0.05733454539
616	0.05726574158
617	0.05714703235
618	0.05704802783
619	0.05701564673
620	0.05692977806
621	0.05685333855
622	0.05674997603
623	0.05671721933
624	0.05662146149
625	0.05656782573
626	0.05644905788
627	0.05635768891
628	0.05632040555
629	0.05623913468
630	0.05615782317
631	0.05606979382
632	0.05598538415
633	0.05597496981
634	0.05590807846
635	0.05587829158
636	0.05586919644
637	0.05584987272
638	0.05580508455
639	0.05574553154
640	0.05565492279
641	0.05559612195
642	0.05556778569
643	0.05552686424
644	0.0554839843
645	0.05539749098
646	0.05537437524
647	0.05535531264
648	0.05525073599
649	0.0552245361
650	0.05515840875
651	0.05514619314
652	0.05509882469
653	0.05508731735
654	0.055037707
655	0.05503161605
656	0.05497438213
657	0.05489873166
658	0.05483273292
659	0.05480735841
660	0.05475113721
661	0.05465544955
662	0.05460360071
663	0.05454102859
664	0.05444115837
665	0.0543844358
666	0.05431659745
667	0.05429622911
668	0.05425578698
669	0.05419828497
670	0.05418423911
671	0.05412677837
672	0.05408580584
673	0.05400982232
674	0.05392977445
675	0.05387925536
676	0.05380927866
677	0.05376275297
678	0.05375206675
679	0.05369953442
680	0.05362928695
681	0.05354202799
682	0.05352875476
683	0.05345870055
684	0.05340714993
685	0.0533654977
686	0.05329142106
687	0.05319836007
688	0.05314340101
689	0.05310503398
690	0.05303510468
691	0.05295830701
692	0.05294088678
693	0.05287124608
694	0.05280028719
695	0.05273535564
696	0.05265984002
697	0.05264732962
698	0.05257713372
699	0.05249501996
700	0.05247319465
701	0.05244013474
702	0.05242722039
703	0.05236487393
704	0.05232325188
705	0.05226046095
706	0.05216858182
707	0.05210759725
708	0.05205210335
709	0.05201588361
710	0.05198639332
711	0.05197438785
712	0.0519200586
713	0.05183442916
714	0.05176222828
715	0.05168447319
716	0.05162261862
717	0.05160701477
718	0.05151674136
719	0.05147381012
720	0.05140012378
721	0.05137279538
722	0.05128364791
723	0.05124081589
724	0.05117903217
725	0.0511368427
726	0.05107602054
727	0.05101515964
728	0.05095678541
729	0.0509151213
730	0.05083935789
731	0.05077977116
732	0.05074313963
733	0.05073346486
734	0.05069227503
735	0.05060213584
736	0.05055878038
737	0.05051230656
738	0.0504482663
739	0.05040523726
740	0.05037107347
741	0.05029848473
742	0.05022069143
743	0.05019420039
744	0.05012221428
745	0.05006771889
746	0.0500196869
747	0.04995158052
748	0.0499101282
749	0.04989062779
750	0.04980330103
751	0.04973061178
752	0.04965847319
753	0.0496004375
754	0.04954351731
755	0.04951703252
756	0.04948856606
757	0.04945552788
758	0.04939970084
759	0.04935844144
760	0.04930698078
761	0.04929505187
762	0.04923748862
763	0.04919549176
764	0.04918368046
765	0.04912342337
766	0.04906326302
767	0.04899812371
768	0.04894273193
769	0.04888506217
770	0.04888044314
771	0.04882330799
772	0.04876506164
773	0.04870794361
774	0.04863337578
775	0.04857694319
776	0.04848687652
777	0.04846318536
778	0.04843788134
779	0.04843448614
780	0.0483737328
781	0.04832216664
782	0.04826731754
783	0.04821463238
784	0.04814660772
785	0.04810702483
786	0.04810016647
787	0.04808621978
788	0.04803819064
789	0.04802802887
790	0.04799466854
791	0.04793154097
792	0.04789408247
793	0.04784341657
794	0.04778140325
795	0.04775816111
796	0.04767436171
797	0.04760673319
798	0.04756860132
799	0.04750810732
